LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	AlunosGDS-JT
Date	2019/10/09
Time	15:19:08.4651639249999940857
***End_of_Header***	
	
Channels	2		
Samples	2048	2048	
Date	2019/10/09	2019/10/09	
Time	15:19:08.4651639249999940857	15:19:08.4651639249999940857	
Y_Unit_Label	g	Newtons	
X_Dimension	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	0.000605	0.000605	
***End_of_Header***			
X_Value	Acceleration (Trigger)	Force (Trigger)	Comment
0.000000	0.594592	0.738934
0.000605	0.654734	0.448288
0.001211	0.610387	0.141918
0.001816	0.608565	-0.253111
0.002422	0.683287	-0.584154
0.003027	0.728849	-0.661424
0.003633	0.661417	-1.086005
0.004238	0.696044	-1.436841
0.004844	0.727634	-1.643437
0.005449	0.742821	-1.975294
0.006055	0.761654	-2.291425
0.006660	0.750111	-2.565803
0.007266	0.697259	-2.866480
0.007871	0.742214	-3.191830
0.008477	0.768943	-3.530735
0.009082	0.716091	-3.831684
0.009687	0.696651	-4.044788
0.010293	0.675997	-4.438460
0.010898	0.728849	-4.877140
0.011504	0.745251	-4.873615
0.012109	0.700296	-5.270271
0.012715	0.694222	-5.686989
0.013320	0.615855	-5.927748
0.013926	0.584872	-6.180707
0.014531	0.549030	-6.509581
0.015137	0.532628	-6.869363
0.015742	0.537488	-7.101175
0.016348	0.496785	-7.411612
0.016953	0.487673	-7.698191
0.017559	0.481598	-8.060413
0.018164	0.477346	-8.300630
0.018770	0.366174	-8.679391
0.019375	0.431783	-9.128915
0.019980	0.343697	-9.165246
0.020586	0.299349	-9.523130
0.021191	0.315752	-9.939035
0.021797	0.343089	-10.219107
0.022402	0.354632	-10.457968
0.023008	0.437858	-10.742106
0.023613	0.415989	-11.044681
0.024219	0.375894	-11.375453
0.024824	0.343697	-11.675859
0.025430	0.335799	-12.004191
0.026035	0.316967	-12.348791
0.026641	0.369819	-12.539120
0.027246	0.348557	-12.809702
0.027852	0.400801	-13.322399
0.028457	0.408091	-13.420546
0.029062	0.378324	-13.636632
0.029668	0.419026	-14.064738
0.030273	0.399586	-14.372735
0.030879	0.342482	-14.630846
0.031484	0.378931	-14.926914
0.032090	0.420241	-15.262024
0.032695	0.467626	-15.537486
0.033301	0.481598	-15.807798
0.033906	0.514403	-16.088954
0.034512	0.508935	-16.480186
0.035117	0.525945	-16.761885
0.035723	0.533843	-16.944081
