LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	AlunosGDS-JT
Date	2019/10/09
Time	15:19:08.4651639249999940857
***End_of_Header***	
	
Channels	2		
Samples	2048	2048	
Date	2019/10/09	2019/10/09	
Time	15:36:26.1350662687499866649	15:36:26.1350662687499866649	
Y_Unit_Label	g	Newtons	
X_Dimension	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	0.000605	0.000605	
***End_of_Header***			
X_Value	Acceleration (Trigger)	Force (Trigger)	Comment
0.000000	0.162055	1.047745
0.000605	0.205795	1.305584
0.001211	0.196075	1.612226
0.001816	0.174205	1.956283
0.002422	0.214908	2.321217
0.003027	0.237992	2.449459
0.003633	0.231917	2.850452
0.004238	0.259862	3.303772
0.004844	0.263507	3.382398
0.005449	0.310284	3.736216
0.006055	0.343089	4.153748
0.006660	0.340659	4.475030
0.007266	0.405054	4.803904
0.007871	0.426316	5.082621
0.008477	0.445756	5.385467
0.009082	0.534450	5.754196
0.009687	0.525945	6.050264
0.010293	0.578797	6.369920
0.010898	0.623752	6.707741
0.011504	0.637724	6.946873
0.012109	0.636509	7.146692
0.012715	0.643192	7.734490
0.013320	0.689969	8.043301
0.013926	0.731886	8.180761
0.014531	0.753149	8.561691
0.015137	0.809646	8.904121
0.015742	0.874648	9.195309
0.016348	0.854600	9.473483
0.016953	0.902592	9.833536
0.017559	0.906237	10.129333
0.018164	0.954230	10.445464
0.018770	0.973062	10.666160
0.019375	1.033811	10.972530
0.019980	1.024092	11.462995
0.020586	1.011942	11.469231
0.021191	1.056896	11.778584
0.021797	1.095776	12.310259
0.022402	1.087271	12.545595
0.023008	1.094561	12.827293
0.023613	1.126758	13.130682
0.024219	1.107926	13.464436
0.024824	1.084234	13.749659
0.025430	1.123113	14.059283
0.026035	1.163208	14.342880
0.026641	1.189330	14.660367
0.027246	1.110356	14.882689
0.027852	1.123721	15.120736
0.028457	1.140731	15.571345
0.029062	1.072691	15.843825
0.029668	1.061149	15.900219
0.030273	1.068439	16.448704
0.030879	1.098206	16.829634
0.031484	1.090309	17.048161
0.032090	1.010727	17.309253
0.032695	0.983389	17.607490
0.033301	1.054466	17.921724
