LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	AlunosGDS-JT
Date	2019/10/09
Time	15:11:28.9575998562499047959
***End_of_Header***	
	
Channels	2		
Samples	2048	2048	
Date	2019/10/09	2019/10/09	
Time	15:14:53.4928146999999033271	15:14:53.4928146999999033271	
Y_Unit_Label	g	Newtons	
X_Dimension	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	0.000605	0.000605	
***End_of_Header***			
X_Value	Acceleration (Trigger)	Force (Trigger)	Comment
0.000000	18.052191	4.381492
0.000605	20.472453	11.940716
0.001211	22.833181	19.239389
0.001816	25.189656	26.780176
0.002422	27.446501	34.268366
0.003027	29.651710	41.622619
0.003633	31.792524	48.746146
0.004238	33.769315	55.927151
0.004844	35.746105	62.854654
0.005449	37.552797	69.480938
0.006055	39.157192	75.654173
0.006660	40.688081	81.772641
0.007266	42.046441	87.582027
0.007871	43.326434	92.941617
0.008477	44.395019	98.292260
0.009082	45.338459	103.168978
0.009687	46.061379	107.670730
0.010293	46.829253	112.018483
0.010898	47.316465	115.896920
0.011504	47.760544	119.513993
0.012109	48.182146	122.880546
0.012715	48.239858	125.598299
0.013320	48.155416	127.919125
0.013926	47.922138	129.719934
0.014531	47.516938	131.172348
0.015137	46.969585	132.229463
0.015742	46.176803	132.922186
0.016348	45.399209	132.943605
0.016953	44.305717	132.588432
0.017559	43.057314	132.016359
0.018164	41.819845	130.923998
0.018770	40.389193	129.557802
0.019375	38.949429	127.801457
0.019980	37.273349	125.653337
0.020586	35.502499	122.943718
0.021191	33.621693	119.894923
0.021797	31.553171	116.453539
0.022402	29.414179	112.643154
0.023008	27.180418	108.392734
0.023613	24.793569	103.738881
0.024219	22.357512	98.878431
0.024824	19.841265	93.406596
0.025430	17.364506	87.842849
0.026035	14.775360	82.222166
0.026641	12.147942	76.123219
0.027246	9.517486	69.710852
0.027852	6.801374	62.994554
0.028457	4.083439	56.206409
0.029062	1.389196	49.202719
0.029668	-1.350001	41.972641
0.030273	-4.187612	34.630588
0.030879	-6.883070	27.172494
0.031484	-9.620445	19.480419
0.032090	-12.200478	11.985723
0.032695	-14.782334	4.589445
0.033301	-17.364798	-3.148721
0.033906	-19.771087	-10.730990
0.034512	-22.181022	-18.154652
0.035117	-24.573339	-25.889564
0.035723	-26.780978	-33.176579
0.036328	-28.943055	-40.574212
0.036934	-31.169526	-47.859871
0.037539	-33.208281	-54.913719
0.038145	-35.008290	-62.137019
0.038750	-36.848394	-68.711248
0.039355	-38.528726	-75.307166
0.039961	-39.989146	-81.484739
0.040566	-41.344468	-87.366244
0.041172	-42.510859	-92.799038
0.041777	-43.643231	-98.252166
0.042383	-44.446340	-103.485412
0.042988	-45.333891	-107.994484
0.043594	-45.890964	-112.309432
0.044199	-46.427990	-116.201696
0.044805	-46.724448	-119.955957
0.045410	-47.031841	-123.153329
0.046016	-47.087731	-125.977634
0.046621	-47.026374	-128.479300
0.047227	-46.641221	-130.183589
0.047832	-46.213545	-131.606993
0.048438	-45.631564	-132.604189
0.049043	-44.846680	-133.354120
0.049648	-44.047216	-133.332701
0.050254	-42.993818	-133.179244
0.050859	-41.767285	-132.358550
0.051465	-40.442337	-131.157468
0.052070	-39.122249	-129.603383
0.052676	-37.671550	-127.777901
0.053281	-36.056220	-125.583419
0.053887	-34.272005	-122.747185
0.054492	-32.360217	-119.591295
0.055098	-30.405904	-116.038750
0.055703	-28.225602	-112.136725
0.056309	-26.043479	-107.738814
0.056914	-23.807288	-103.192597
0.057520	-21.410110	-98.200923
0.058125	-18.916341	-92.592169
0.058730	-16.520379	-87.012426
0.059336	-13.936093	-81.264043
0.059941	-11.335405	-75.121445
0.060547	-8.672144	-68.709350
0.061152	-6.005239	-62.092555
0.061758	-3.397868	-55.288955
0.062363	-0.649559	-48.282826
0.062969	2.078704	-41.144658
0.063574	4.866501	-33.845443
0.064180	7.554668	-26.416359
0.064785	10.206386	-18.924645
0.065391	12.827122	-11.298183
0.065996	15.381641	-4.004661
0.066602	17.916719	3.658674
0.067207	20.323617	11.183736
0.067812	22.650324	18.501930
0.068418	25.156243	25.970870
0.069023	27.343835	33.482104
0.069629	29.535071	40.845305
0.070234	31.670418	47.966120
0.070840	33.721930	55.162308
0.071445	35.654981	62.195279
0.072051	37.391203	68.889616
0.072656	39.063638	75.162624
0.073262	40.598779	81.224156
0.073867	41.953494	86.926177
0.074473	43.223767	92.354361
0.075078	44.316044	97.853581
0.075684	45.264345	102.709964
0.076289	46.109371	107.206564
0.076895	46.708362	111.579261
0.077500	47.236883	115.461765
0.078105	47.665775	119.106492
0.078711	48.034524	122.566584
0.079316	48.159061	125.413392
0.079922	48.149341	127.732591
0.080527	47.841341	129.511982
0.081133	47.433711	131.000998
0.081738	46.875423	132.207231
0.082344	46.181663	132.750836
0.082949	45.325094	132.921915
0.083555	44.192723	132.913781
0.084160	43.094371	132.038862
0.084766	41.791900	130.828291
0.085371	40.361856	129.615009
0.085977	38.895362	127.979314
0.086582	37.232039	125.865627
0.087188	35.501284	123.279913
0.087793	33.572486	120.168487
0.088398	31.552564	116.752589
0.089004	29.384412	112.940307
0.089609	27.198643	108.785052
0.090215	24.787494	104.353792
0.090820	22.393354	99.216795
0.091426	19.955474	93.888384
0.092031	17.342636	88.625585
0.092637	14.775360	82.748418
0.093242	12.245141	76.667637
0.093848	9.564263	70.327660
0.094453	6.868806	63.692971
0.095059	4.155123	56.851685
