LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	AlunosGDS-JT
Date	2019/10/09
Time	15:19:08.4651639249999940857
***End_of_Header***	
	
Channels	2		
Samples	2048	2048	
Date	2019/10/09	2019/10/09	
Time	15:39:30.0970584562499853519	15:39:30.0970584562499853519	
Y_Unit_Label	g	Newtons	
X_Dimension	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	0.000605	0.000605	
***End_of_Header***			
X_Value	Acceleration (Trigger)	Force (Trigger)	Comment
0.000000	8.052815	1.141554
0.000605	8.787884	9.356628
0.001211	9.626228	17.684490
0.001816	10.299333	25.658263
0.002422	11.031365	33.509217
0.003027	11.661338	41.604183
0.003633	12.186214	49.140903
0.004238	12.731138	56.392671
0.004844	13.169142	63.556867
0.005449	13.596819	70.432314
0.006055	13.876874	76.857424
0.006660	14.184267	82.983754
0.007266	14.409648	88.688757
0.007871	14.600401	94.013915
0.008477	14.732228	98.872467
0.009082	14.678768	103.159759
0.009687	14.577924	107.194093
0.010293	14.513529	110.670994
0.010898	14.377450	113.331268
0.011504	14.182444	115.883906
0.012109	13.780890	117.828682
0.012715	13.519059	118.998314
0.013320	13.095635	119.745804
0.013926	12.563469	119.961348
0.014531	12.019760	119.626780
0.015137	11.446892	118.632567
0.015742	10.720327	117.110744
0.016348	10.083672	115.136144
0.016953	9.349818	112.643696
0.017559	8.577691	109.474521
0.018164	7.730842	105.875343
0.018770	6.842684	101.995008
0.019375	5.916253	97.292624
0.019980	4.933325	92.234524
0.020586	4.073719	87.054690
0.021191	3.006349	81.197586
0.021797	2.121228	75.004830
0.022402	1.043531	68.400778
0.023008	0.094623	61.538073
0.023613	-0.930221	54.414004
0.024219	-1.917402	46.989801
0.024824	-2.992061	39.343817
0.025430	-3.843770	31.519434
0.026035	-4.775668	23.559488
0.026641	-5.722754	15.329231
0.027246	-6.633389	7.336750
0.027852	-7.569540	-0.919264
0.028457	-8.343489	-9.349340
0.029062	-9.155711	-17.418006
0.029668	-9.890780	-25.434888
0.030273	-10.497061	-33.458548
0.030879	-11.175633	-41.319263
0.031484	-11.744249	-49.009711
0.032090	-12.194403	-56.407615
0.032695	-12.710774	-63.657486
0.033301	-13.026672	-70.531307
0.033906	-13.367477	-77.060257
0.034512	-13.647533	-83.198517
0.035117	-13.803659	-89.175187
0.035723	-13.851651	-94.562974
0.036328	-13.971328	-99.229299
0.036934	-13.945813	-103.878000
0.037539	-13.849221	-107.936735
0.038145	-13.655430	-111.294070
0.038750	-13.454349	-114.238212
