LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	AlunosGDS-JT
Date	2019/10/09
Time	15:19:08.4651639249999940857
***End_of_Header***	
	
Channels	2		
Samples	2048	2048	
Date	2019/10/09	2019/10/09	
Time	15:21:44.3376443937499929841	15:21:44.3376443937499929841	
Y_Unit_Label	g	Newtons	
X_Dimension	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	0.000605	0.000605	
***End_of_Header***			
X_Value	Acceleration (Trigger)	Force (Trigger)	Comment
0.000000	-1.897354	0.334416
0.000605	-1.857867	-3.645150
0.001211	-1.811090	-7.575914
0.001816	-1.842072	-11.586659
0.002422	-1.702348	-15.480008
0.003027	-1.569914	-19.257858
0.003633	-1.535287	-23.362683
0.004238	-1.379768	-27.194216
0.004844	-1.302616	-30.769264
0.005449	-1.176257	-34.678609
0.006055	-1.040178	-38.406300
0.006660	-0.901062	-42.033676
0.007266	-0.849425	-45.698738
0.007871	-0.671428	-49.327469
0.008477	-0.514087	-52.828771
0.009082	-0.348241	-56.248465
0.009687	-0.189684	-59.677377
0.010293	-0.048746	-63.133131
0.010898	0.071539	-66.373612
0.011504	0.188178	-69.455484
0.012109	0.239207	-72.822580
0.012715	0.436036	-75.780549
0.013320	0.626182	-78.490439
0.013926	0.760439	-81.386320
0.014531	0.914742	-84.198424
0.015137	1.125543	-86.870357
0.015742	1.261015	-89.391273
0.016348	1.393449	-91.812686
0.016953	1.589670	-94.186111
0.017559	1.602427	-96.483349
0.018164	1.807761	-98.533051
0.018770	1.916502	-100.584108
0.019375	2.059871	-102.510448
0.019980	2.172866	-104.175153
0.020586	2.316235	-106.004701
0.021191	2.403714	-107.496700
0.021797	2.548298	-108.727063
0.022402	2.671619	-109.982641
0.023008	2.702602	-111.187247
0.023613	2.788259	-112.231077
0.024219	2.862980	-113.097862
0.024824	2.902468	-113.939161
0.025430	3.024574	-114.509607
